Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
1416,burning signal 1416,horror,A family moves into an old house and discovers a terrifying supernatural presence,5.5440406976744185,2021.0,family_move_old_house_discovers_terrifying_supernatural_presence
1528,wild planet 1528,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,4.8,2004.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1784,unknown warrior 1784,romance,A musician falls in love with an artist while both struggle with their careers,2.4,1983.0,musician_fall_love_artist_struggle_career
1301,frozen hero 1301,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,7.3,1987.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1969,electric city 1969,romance,Two people from different backgrounds begin a complicated romantic relationship,9.7,2019.0,two_people_different_background_begin_complicated_romantic_relationship
801,last planet 801,horror,A woman begins seeing frightening events after finding a mysterious object,6.5,2010.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1604,broken night 1604,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,6.2,2020.0,mysterious_portal_transport_student_world_magic_mythical_creature
1705,lonely memory 1705,crime,A criminal mastermind plans a risky robbery while detectives follow his movements 5244 ###,5.3,1988.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1744,midnight shadow 1744,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,1.6,2007.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
1187,unknown storm 1187,drama,A talented student works hard to overcome personal and financial challenges,9.1,1999.0,talented_student_work_hard_overcome_personal_financial_challenge
822,crimson shadow 822,drama,A family struggles with relationships and difficult choices after an unexpected event,1.6,1994.0,family_struggle_relationship_difficult_choice_unexpected_event
1814,broken shadow 1814,horror,A group of friends becomes trapped in a forest where something mysterious follows them,3.4,1985.0,group_friend_becomes_trapped_forest_something_mysterious_follows
878,unknown signal 878,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,5.9,1985.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
914,golden secret 914,animation,A curious child befriends a magical creature and explores a hidden kingdom,7.9,1989.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
153,frozen adventure 153,fantasy,A YOUNG WARRIOR DISCOVERS MAGICAL POWERS AND MUST PROTECT AN ANCIENT KINGDOM !!! @#$,2.8,2015.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1985,silent memory 1985,adventure,Friends follow an ancient map that leads them on an unexpected adventure,9.1,1998.0,friend_follow_ancient_map_lead_unexpected_adventure
1918,lonely secret 1918,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,4.0,1981.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
510,brave world 510,adventure,A GROUP OF EXPLORERS SEARCHES FOR A LEGENDARY TREASURE HIDDEN IN AN ANCIENT LAND !!! @#$,7.6,2009.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1251,final mission 1251,action,A superhero battles villains who threaten to destroy the world,9.8,2001.0,superhero_battle_villain_threaten_destroy_world
104,broken mission 104,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,7.8,1995.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1446,ancient kingdom 1446,adventure,A captain leads a crew across the ocean in search of a lost kingdom,1.2,2013.0,captain_lead_crew_across_ocean_search_lost_kingdom
1444,brave adventure 1444,comedy,   A group of friends gets into hilarious trouble during a weekend trip   ,8.3,2018.0,group_friend_get_hilarious_trouble_weekend_trip
1875,lost shadow 1875,comedy,A group of friends gets into hilarious trouble during a weekend trip,1.1,1989.0,group_friend_get_hilarious_trouble_weekend_trip
587,final kingdom 587,adventure,A young traveler begins a dangerous journey across mountains and forests,6.3,2024.0,young_traveler_begin_dangerous_journey_across_mountain_forest
1910,midnight planet 1910,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,6.1,2000.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
1144,burning dream 1144,action,A warrior seeks revenge after his family is attacked by a ruthless gang,4.3,2014.0,warrior_seek_revenge_family_attacked_ruthless_gang
54,lonely night 54,drama,A teacher inspires struggling students while facing challenges in his own life,9.9,2021.0,teacher_inspires_struggling_student_facing_challenge_life
152,electric shadow 152,crime,   A detective investigates a complicated murder connected to organized crime   ,2.7,2003.0,detective_investigates_complicated_murder_connected_organized_crime
404,lonely storm 404,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,6.6,2007.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1155,infinite story 1155,comedy,An unlucky employee creates chaos while trying to impress a new manager,4.0,1982.0,unlucky_employee_creates_chaos_trying_impress_new_manager
208,ancient secret 208,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,7.7,2010.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
1683,lost hero 1683,romance,A MUSICIAN FALLS IN LOVE WITH AN ARTIST WHILE BOTH STRUGGLE WITH THEIR CAREERS !!! @#$,8.2,1987.0,musician_fall_love_artist_struggle_career
1123,last adventure 1123,drama,A talented student works hard to overcome personal and financial challenges,2.3,1992.0,talented_student_work_hard_overcome_personal_financial_challenge
1889,last empire 1889,action,A superhero battles villains who threaten to destroy the world,9.2,1993.0,superhero_battle_villain_threaten_destroy_world
9,golden mission 9,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,7.0,1998.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1940,lost adventure 1940,comedy,An unlucky employee creates chaos while trying to impress a new manager,3.4,2010.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1061,wild warrior 1061,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,6.8,1983.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
453,lonely road 453,action,A warrior seeks revenge after his family is attacked by a ruthless gang,5.7,2023.0,warrior_seek_revenge_family_attacked_ruthless_gang
1676,hidden mission 1676,action,A skilled agent fights a dangerous criminal organization to protect the city,5.4,2022.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
254,brave planet 254,drama,A businessman reevaluates his life after experiencing a major personal loss,6.4,2012.0,businessman_reevaluates_life_experiencing_major_personal_loss
1328,crimson story 1328,animation,A group of talking animals works together to save their home from danger,1.9,1983.0,group_talking_animal_work_together_save_home_danger
1870,hidden adventure 1870,crime,AN INVESTIGATOR UNCOVERS CORRUPTION INVOLVING POWERFUL PEOPLE IN THE CITY !!! @#$,6.2,1982.0,investigator_uncovers_corruption_involving_powerful_people_city
881,lost empire 881,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,3.7,2007.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1596,silent story 1596,adventure,   Explorers enter an unknown island filled with dangerous creatures and hidden secrets   ,6.8,1982.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
624,burning storm 624,sci-fi,Humans use advanced technology to travel through time and change the future,8.2,2023.0,human_use_advanced_technology_travel_time_change_future
346,frozen storm 346,crime,Police officers investigate a series of robberies committed by a mysterious gang,5.3,1981.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1788,infinite night 1788,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,9.3,2023.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
263,burning mission 263,romance,A musician falls in love with an artist while both struggle with their careers,5.6,1981.0,musician_fall_love_artist_struggle_career
1635,crimson shadow 1635,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,4.3,2001.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
1322,broken planet 1322,action,A former soldier returns to rescue civilians from a powerful enemy,9.5,1997.0,former_soldier_return_rescue_civilian_powerful_enemy
1439,dark adventure 1439,crime,Police officers investigate a series of robberies committed by a mysterious gang,6.8,1990.0,police_officer_investigate_series_robbery_committed_mysterious_gang
151,hidden heart 151,adventure,Friends follow an ancient map that leads them on an unexpected adventure,8.4,1980.0,friend_follow_ancient_map_lead_unexpected_adventure
473,electric storm 473, animation ,An unlikely group of animated heroes works together to protect their city,2.4,1981.0,unlikely_group_animated_hero_work_together_protect_city
1803,lonely empire 1803,adventure,A young traveler begins a dangerous journey across mountains and forests,9.3,1983.0,young_traveler_begin_dangerous_journey_across_mountain_forest
641,unknown secret 641,action,A police officer uncovers a conspiracy while chasing an international criminal,2.2,2013.0,police_officer_uncovers_conspiracy_chasing_international_criminal
872,hidden story 872,action,A warrior seeks revenge after his family is attacked by a ruthless gang,2.4,2021.0,warrior_seek_revenge_family_attacked_ruthless_gang
1921,crimson journey 1921,drama,TWO BROTHERS CONFRONT THEIR TROUBLED PAST AFTER RETURNING TO THEIR HOMETOWN !!! @#$,3.7,2009.0,two_brother_confront_troubled_past_returning_hometown
929,infinite shadow 929,adventure,A captain leads a crew across the ocean in search of a lost kingdom,8.4,2000.0,captain_lead_crew_across_ocean_search_lost_kingdom
489,wild shadow 489,crime,An investigator uncovers corruption involving powerful people in the city,2.2,2004.0,investigator_uncovers_corruption_involving_powerful_people_city
1735,lost road 1735,crime,A detective investigates a complicated murder connected to organized crime,7.1,2001.0,detective_investigates_complicated_murder_connected_organized_crime
1957,hidden dream 1957,romance,   Childhood friends reunite years later and discover feelings for each other   ,8.2,2001.0,childhood_friend_reunite_year_later_discover_feeling
1172,dark dream 1172,adventure,A captain leads a crew across the ocean in search of a lost kingdom,4.3,2019.0,captain_lead_crew_across_ocean_search_lost_kingdom
147,electric story 147,crime,A young man becomes involved with a criminal organization and struggles to escape,10.0,2007.0,young_man_becomes_involved_criminal_organization_struggle_escape
1839,infinite secret 1839,drama,A teacher inspires struggling students while facing challenges in his own life,9.6,2003.0,teacher_inspires_struggling_student_facing_challenge_life
1370,hidden world 1370,animation,A young hero enters a magical world and discovers an unexpected power,6.9,2009.0,young_hero_enters_magical_world_discovers_unexpected_power
403,unknown city 403,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation 5508 ###,3.0,1999.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
955,dark road 955,action,A warrior seeks revenge after his family is attacked by a ruthless gang,9.3,1998.0,warrior_seek_revenge_family_attacked_ruthless_gang
660,final night 660,crime,A detective investigates a complicated murder connected to organized crime,5.2,1996.0,detective_investigates_complicated_murder_connected_organized_crime
1795,midnight city 1795,romance,A musician falls in love with an artist while both struggle with their careers,5.0,2010.0,musician_fall_love_artist_struggle_career
1373,hidden world 1373,comedy,An unlucky employee creates chaos while trying to impress a new manager,8.7,1993.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1350,silent planet 1350,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,8.2,1998.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
187,lonely signal 187,romance,TWO PEOPLE FROM DIFFERENT BACKGROUNDS BEGIN A COMPLICATED ROMANTIC RELATIONSHIP !!! @#$,5.5,1997.0,two_people_different_background_begin_complicated_romantic_relationship
1148,electric journey 1148,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,7.7,2014.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1225,silent secret 1225,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,4.4,2011.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
144,crimson journey 144,action,A police officer uncovers a conspiracy while chasing an international criminal,7.6,2018.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1535,secret road 1535,action,A skilled agent fights a dangerous criminal organization to protect the city,2.1,2003.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
982,broken journey 982,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,7.9,1980.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
198,frozen memory 198,action,A police officer uncovers a conspiracy while chasing an international criminal,9.5,1997.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1634,crimson secret 1634, animation ,   Toys secretly come alive and begin an exciting adventure when humans leave   ,9.4,2010.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
884,wild road 884,animation,TOYS SECRETLY COME ALIVE AND BEGIN AN EXCITING ADVENTURE WHEN HUMANS LEAVE !!! @#$,1.7,2020.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
280,golden city 280,horror,Visitors to an isolated village discover a dark secret hidden by the residents,9.5,2018.0,visitor_isolated_village_discover_dark_secret_hidden_resident
294,infinite journey 294,horror,A journalist investigates strange disappearances connected to an abandoned building,3.5,2003.0,journalist_investigates_strange_disappearance_connected_abandoned_building
1970,final night 1970,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,3.6,1998.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
401,golden journey 401,crime,A young man becomes involved with a criminal organization and struggles to escape,5.5,1998.0,young_man_becomes_involved_criminal_organization_struggle_escape
123,lonely warrior 123,animation,Toys secretly come alive and begin an exciting adventure when humans leave,7.3,1997.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1208,silent storm 1208,animation,An unlikely group of animated heroes works together to protect their city,1.8,1993.0,unlikely_group_animated_hero_work_together_protect_city
1463,last night 1463,fantasy,   A young warrior discovers magical powers and must protect an ancient kingdom   ,4.6,1987.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
836,electric adventure 836,adventure,   Friends follow an ancient map that leads them on an unexpected adventure   ,8.8,2010.0,friend_follow_ancient_map_lead_unexpected_adventure
247,final memory 247,comedy,   An unlucky employee creates chaos while trying to impress a new manager   ,7.8,2021.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1440,brave night 1440,sci-fi,Humans use advanced technology to travel through time and change the future,6.8,2021.0,human_use_advanced_technology_travel_time_change_future
1734,hidden dream 1734,romance,TWO STRANGERS MEET UNEXPECTEDLY AND SLOWLY FALL IN LOVE DESPITE THEIR DIFFERENCES !!! @#$,2.1,2002.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
1892,unknown world 1892, romance ,A young couple struggles to keep their relationship alive while pursuing their dreams,6.9,2020.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
730,lonely night 730,animation,A curious child befriends a magical creature and explores a hidden kingdom,8.3,2020.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1708,final adventure 1708,drama,A businessman reevaluates his life after experiencing a major personal loss,3.6,2012.0,businessman_reevaluates_life_experiencing_major_personal_loss
1154,final heart 1154,drama,A businessman reevaluates his life after experiencing a major personal loss,2.2,2026.0,businessman_reevaluates_life_experiencing_major_personal_loss
1662,unknown heart 1662,drama,A family struggles with relationships and difficult choices after an unexpected event,9.8,2001.0,family_struggle_relationship_difficult_choice_unexpected_event
1427,silent secret 1427,drama,A teacher inspires struggling students while facing challenges in his own life,2.1,1993.0,teacher_inspires_struggling_student_facing_challenge_life
385,lonely city 385,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,4.0,2013.0,group_hero_travel_magical_land_defeat_evil_ruler
1899,unknown adventure 1899,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,4.9,2005.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1760,wild empire 1760,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,8.8,1984.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
855,secret road 855,action,   A warrior seeks revenge after his family is attacked by a ruthless gang   ,4.9,2004.0,warrior_seek_revenge_family_attacked_ruthless_gang
1590,   frozen mission 1590   ,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,1.2,2017.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
220,dark storm 220,crime,An investigator uncovers corruption involving powerful people in the city,6.1,2022.0,investigator_uncovers_corruption_involving_powerful_people_city
642,lost kingdom 642,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,8.9,1992.0,group_hero_travel_magical_land_defeat_evil_ruler
2,last storm 2,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,1.3,1985.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
113,infinite adventure 113,animation,A young hero enters a magical world and discovers an unexpected power,4.9,2026.0,young_hero_enters_magical_world_discovers_unexpected_power
699,silent empire 699,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,2.0,2006.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
1105,crimson dream 1105,comedy,A GROUP OF FRIENDS GETS INTO HILARIOUS TROUBLE DURING A WEEKEND TRIP !!! @#$,1.8,2018.0,group_friend_get_hilarious_trouble_weekend_trip
952,infinite memory 952,adventure,A GROUP OF EXPLORERS SEARCHES FOR A LEGENDARY TREASURE HIDDEN IN AN ANCIENT LAND !!! @#$,7.9,1990.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1649,secret road 1649,animation,TOYS SECRETLY COME ALIVE AND BEGIN AN EXCITING ADVENTURE WHEN HUMANS LEAVE !!! @#$,7.0,2022.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1637,midnight dream 1637,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,5.1,2024.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1411,golden night 1411,animation,A GROUP OF TALKING ANIMALS WORKS TOGETHER TO SAVE THEIR HOME FROM DANGER !!! @#$,1.3,2001.0,group_talking_animal_work_together_save_home_danger
1831,dark heart 1831,animation,A young hero enters a magical world and discovers an unexpected power,2.9,2019.0,young_hero_enters_magical_world_discovers_unexpected_power
1534,last night 1534,adventure,Friends follow an ancient map that leads them on an unexpected adventure,5.5440406976744185,2021.0,friend_follow_ancient_map_lead_unexpected_adventure
1292,golden kingdom 1292,sci-fi,A CREW BECOMES STRANDED ON A DISTANT PLANET AFTER THEIR SPACECRAFT IS DAMAGED !!! @#$,2.2,1996.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1954,final world 1954,action,A warrior seeks revenge after his family is attacked by a ruthless gang,4.2,2010.0,warrior_seek_revenge_family_attacked_ruthless_gang
442,burning signal 442,action,A SKILLED AGENT FIGHTS A DANGEROUS CRIMINAL ORGANIZATION TO PROTECT THE CITY !!! @#$,1.9,1994.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
1521,dark memory 1521,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,2.7,2014.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
1854,ancient warrior 1854,action,A superhero battles villains who threaten to destroy the world,2.5,2002.0,superhero_battle_villain_threaten_destroy_world
1137,electric road 1137,romance,Two people from different backgrounds begin a complicated romantic relationship,1.4,1986.0,two_people_different_background_begin_complicated_romantic_relationship
1716,crimson journey 1716,crime,An investigator uncovers corruption involving powerful people in the city,5.0,1990.0,investigator_uncovers_corruption_involving_powerful_people_city
1257,frozen world 1257,action,A former soldier returns to rescue civilians from a powerful enemy,4.4,2023.0,former_soldier_return_rescue_civilian_powerful_enemy
1632,hidden world 1632,drama,A FAMILY STRUGGLES WITH RELATIONSHIPS AND DIFFICULT CHOICES AFTER AN UNEXPECTED EVENT !!! @#$,3.4,1980.0,family_struggle_relationship_difficult_choice_unexpected_event
1696,   final shadow 1696   ,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,3.8,2007.0,group_hero_travel_magical_land_defeat_evil_ruler
1398,infinite kingdom 1398,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,7.4,2012.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1851,secret story 1851,animation,A young hero enters a magical world and discovers an unexpected power,1.8,1984.0,young_hero_enters_magical_world_discovers_unexpected_power
664,crimson mission 664,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,9.0,2012.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1984,silent memory 1984,action,A superhero battles villains who threaten to destroy the world 9391 ###,8.1,2017.0,superhero_battle_villain_threaten_destroy_world
1843,last road 1843,animation,   A curious child befriends a magical creature and explores a hidden kingdom   ,8.9,2022.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1915,hidden dream 1915,animation,A curious child befriends a magical creature and explores a hidden kingdom,2.5,2000.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1701,hidden dream 1701,animation,A young hero enters a magical world and discovers an unexpected power,5.7,1999.0,young_hero_enters_magical_world_discovers_unexpected_power
318,   final city 318   ,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,5.5,1983.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
649,burning world 649,animation,A group of talking animals works together to save their home from danger,5.5440406976744185,1988.0,group_talking_animal_work_together_save_home_danger
1435,electric warrior 1435,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,5.3,2026.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1383,frozen dream 1383,animation,A curious child befriends a magical creature and explores a hidden kingdom,6.6,2021.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1283,ancient heart 1283,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,6.6,2009.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
973,unknown secret 973,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,4.9,1989.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
628,last heart 628,action,A warrior seeks revenge after his family is attacked by a ruthless gang,4.6,2000.0,warrior_seek_revenge_family_attacked_ruthless_gang
633,frozen storm 633,animation,An unlikely group of animated heroes works together to protect their city,5.3,1991.0,unlikely_group_animated_hero_work_together_protect_city
1307,golden kingdom 1307,horror,A woman begins seeing frightening events after finding a mysterious object,6.7,2021.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1401,frozen warrior 1401,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,5.5,1985.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1409,crimson city 1409,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,5.0,1993.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1249,lost empire 1249,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,4.6,2013.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
1255,secret city 1255,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,2.0,1996.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1497,electric secret 1497,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,6.3,1986.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1372,wild night 1372,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,2.1,1980.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1530,unknown adventure 1530,action,A WARRIOR SEEKS REVENGE AFTER HIS FAMILY IS ATTACKED BY A RUTHLESS GANG !!! @#$,4.2,2017.0,warrior_seek_revenge_family_attacked_ruthless_gang
1664,wild night 1664,drama,A talented student works hard to overcome personal and financial challenges,9.9,2015.0,talented_student_work_hard_overcome_personal_financial_challenge
1355,crimson city 1355,horror,A journalist investigates strange disappearances connected to an abandoned building,7.0,2003.0,journalist_investigates_strange_disappearance_connected_abandoned_building
1822,secret mission 1822,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,6.1,2016.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
1644,unknown memory 1644,animation,A young hero enters a magical world and discovers an unexpected power,7.4,2013.0,young_hero_enters_magical_world_discovers_unexpected_power
796,hidden empire 796,adventure,A captain leads a crew across the ocean in search of a lost kingdom,5.3,2017.0,captain_lead_crew_across_ocean_search_lost_kingdom
646,frozen storm 646,romance,TWO PEOPLE FROM DIFFERENT BACKGROUNDS BEGIN A COMPLICATED ROMANTIC RELATIONSHIP !!! @#$,4.1,1990.0,two_people_different_background_begin_complicated_romantic_relationship
1013,dark dream 1013,fantasy,A prince must recover a powerful magical object before it falls into evil hands,7.6,2020.0,prince_must_recover_powerful_magical_object_fall_evil_hand
557,broken hero 557,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,6.7,2024.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
682,golden world 682,romance,Childhood friends reunite years later and discover feelings for each other 9524 ###,4.8,1986.0,childhood_friend_reunite_year_later_discover_feeling
578,dark memory 578,romance,TWO PEOPLE FROM DIFFERENT BACKGROUNDS BEGIN A COMPLICATED ROMANTIC RELATIONSHIP !!! @#$,6.6,2021.0,two_people_different_background_begin_complicated_romantic_relationship
1267,frozen storm 1267,horror,A woman begins seeing frightening events after finding a mysterious object,6.6,2002.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1723,lost memory 1723,adventure,A captain leads a crew across the ocean in search of a lost kingdom,4.0,2002.0,captain_lead_crew_across_ocean_search_lost_kingdom
525,ancient memory 525,romance,A musician falls in love with an artist while both struggle with their careers,8.7,1985.0,musician_fall_love_artist_struggle_career
1060,   unknown heart 1060   ,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,6.4,2023.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
541,hidden world 541,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,7.3,1990.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
1195,frozen city 1195,animation,A curious child befriends a magical creature and explores a hidden kingdom,9.4,1989.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
749,crimson road 749,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,7.1,2000.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1431,   unknown night 1431   ,adventure,A captain leads a crew across the ocean in search of a lost kingdom,1.3,1989.0,captain_lead_crew_across_ocean_search_lost_kingdom
485,burning warrior 485,drama,A teacher inspires struggling students while facing challenges in his own life,4.5,2005.0,teacher_inspires_struggling_student_facing_challenge_life
1758,final memory 1758,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,7.3,1988.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
96,wild shadow 96,horror,Visitors to an isolated village discover a dark secret hidden by the residents,7.7,2014.0,visitor_isolated_village_discover_dark_secret_hidden_resident
1021,unknown night 1021,action,A warrior seeks revenge after his family is attacked by a ruthless gang,5.9,1980.0,warrior_seek_revenge_family_attacked_ruthless_gang
743,dark memory 743,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures,5.4,2016.0,mysterious_portal_transport_student_world_magic_mythical_creature
864,electric mission 864,drama,Two brothers confront their troubled past after returning to their hometown,6.5,2009.0,two_brother_confront_troubled_past_returning_hometown
1599,broken memory 1599,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,5.7,1991.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
1715,lonely signal 1715,animation,A young hero enters a magical world and discovers an unexpected power,9.9,2022.0,young_hero_enters_magical_world_discovers_unexpected_power
1485,lost road 1485,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,9.6,1995.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
892,electric journey 892,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,1.7,1989.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
1578,dark heart 1578,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,9.4,2003.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1882,ancient world 1882,sci-fi,Humans use advanced technology to travel through time and change the future,2.4,2019.0,human_use_advanced_technology_travel_time_change_future
1039,golden planet 1039,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,3.5,2000.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
393,last hero 393,animation,A young hero enters a magical world and discovers an unexpected power,6.9,2002.0,young_hero_enters_magical_world_discovers_unexpected_power
795,   infinite memory 795   ,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,6.9,2006.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
871,lonely journey 871,drama,A family struggles with relationships and difficult choices after an unexpected event,13.8,2013.0,family_struggle_relationship_difficult_choice_unexpected_event
398,dark shadow 398,action,A warrior seeks revenge after his family is attacked by a ruthless gang,7.9,1981.0,warrior_seek_revenge_family_attacked_ruthless_gang
